Event.Date,Injury.Severity,Aircraft.damage,Make,Model,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatality Flag,Risk Score
2014-06-17,Fatal,Destroyed,OTHER,LC41 550FG,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-17,Non-Fatal,Substantial,OTHER,CC18-180,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-17,Non-Fatal,Substantial,MAULE,M4-220C,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-18,Fatal,Destroyed,OTHER,1124A,Other Work Use,3.0,0.0,0.0,0.0,1,15.0
2014-06-18,Fatal,Substantial,PIPER,PA 46-310P,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-06-18,Non-Fatal,Substantial,PIPER,PA 28-180,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-06-18,Fatal,Destroyed,CESSNA,175,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-19,Non-Fatal,Substantial,CESSNA,172RG,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-19,Non-Fatal,Substantial,PIPER,PA 18-135,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-19,Fatal,Substantial,CESSNA,U206E,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-06-19,Non-Fatal,Substantial,CESSNA,175A,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-19,Non-Fatal,Substantial,OTHER,MXL II SPORT,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-06-20,Non-Fatal,Substantial,MAULE,MX 7-235,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-20,Non-Fatal,Substantial,OTHER,PHASE II 582,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-20,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,2.0,0.0,0,2.0
2014-06-20,Fatal,Substantial,MOONEY,M20B,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-06-20,Non-Fatal,Substantial,OTHER,J-2,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-20,Non-Fatal,Substantial,OTHER,AVENTURA 2,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-06-20,Non-Fatal,Substantial,CESSNA,172XP,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-06-21,Non-Fatal,Substantial,BEECH,A23 24,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-21,Non-Fatal,Substantial,OTHER,CHALLENGER II,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-21,Fatal,Destroyed,OTHER,RV-6,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-06-21,Non-Fatal,Substantial,ROTORWAY,EXEC 162F,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-21,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-21,Non-Fatal,Substantial,OTHER,RV-6A,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-06-22,Fatal,Destroyed,OTHER,LOEHLE MUSTANG T5151,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-22,Fatal,Substantial,OTHER,A 1,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-22,Non-Fatal,Substantial,CESSNA,210A,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-22,Fatal,Destroyed,OTHER,BD 4,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-22,Fatal,Substantial,OTHER,ASC SPIRIT,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-22,Non-Fatal,Substantial,OTHER,A 1,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-22,Non-Fatal,Substantial,OTHER,ZODIAC 601XL,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-06-23,Non-Fatal,Substantial,LUSCOMBE,8A,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-24,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-24,Fatal,Substantial,OTHER,TRIKE,Personal,1.0,1.0,0.0,0.0,1,7.0
2014-06-24,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-25,Non-Fatal,Substantial,RAYTHEON AIRCRAFT COMPANY,C90A,Executive/corporate,0.0,2.0,0.0,3.0,0,4.0
2014-06-25,Non-Fatal,Substantial,PIPER,PA 30,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-06-25,Non-Fatal,Substantial,CESSNA,L19 - A,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-06-25,Non-Fatal,Minor,DEHAVILLAND,DHC 2,Business,0.0,0.0,0.0,1.0,0,0.0
2014-06-26,Non-Fatal,Destroyed,CESSNA,414,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-06-26,Non-Fatal,Substantial,BEECH,95 55,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-06-27,Fatal,Substantial,CESSNA,182,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-27,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,Other Work Use,0.0,0.0,0.0,1.0,0,0.0
2014-06-27,Non-Fatal,Substantial,AEROSPATIALE,AS350B,Personal,0.0,1.0,1.0,2.0,0,3.0
2014-06-28,Fatal,Substantial,OTHER,SKYBOLT,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-28,Non-Fatal,Substantial,CESSNA,172L,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-06-28,Fatal,Substantial,ROBINSON,R66,Personal,4.0,0.0,0.0,0.0,1,20.0
2014-06-28,Fatal,Substantial,OTHER,SKYRAIDER,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-06-28,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-28,Non-Fatal,Substantial,OTHER,M20TN,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-06-29,Non-Fatal,Substantial,CESSNA,182Q,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-06-29,Non-Fatal,Substantial,WACO,UPF 7,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-06-29,Non-Fatal,Substantial,OTHER,PIPER SPORT,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-06-30,Fatal,Destroyed,PIPER,PA 28-235,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-07-01,Non-Fatal,Substantial,OTHER,HOFFMAN BMW AIRTRIKE,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-01,Non-Fatal,Substantial,OTHER,HATZ CB1,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-01,Non-Fatal,Substantial,BEECH,A36,Personal,0.0,0.0,0.0,4.0,0,0.0
2014-07-01,Fatal,Substantial,OTHER,MARK III,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-02,Fatal,Substantial,PIPER,PA 12,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-02,Non-Fatal,Substantial,PIPER,PA30,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-02,Non-Fatal,Substantial,ROBINSON HELICOPTER,R44,Business,0.0,0.0,0.0,2.0,0,0.0
2014-07-03,Fatal,Substantial,OTHER,APACHE SPORT,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-03,Non-Fatal,Substantial,OTHER,KITFOX IV,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-03,Non-Fatal,Substantial,PIPER,PA 24-250,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-03,Non-Fatal,Substantial,CESSNA,210L,Personal,0.0,3.0,1.0,0.0,0,7.0
2014-07-04,Non-Fatal,Substantial,OTHER,CH601-HDS,Personal,0.0,1.0,1.0,0.0,0,3.0
2014-07-04,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,1.0,0.0,1.0,0,2.0
2014-07-04,Non-Fatal,Substantial,OTHER,101A,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-05,Fatal,Substantial,CESSNA,140,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-05,Fatal,Substantial,FLIGHT DESIGN GMBH,CT-SW 2006,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-05,Non-Fatal,Substantial,GLOBE,GC 1B,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-05,Non-Fatal,Substantial,AERONCA,7CCM,Personal,0.0,2.0,0.0,1.0,0,4.0
2014-07-05,Non-Fatal,Substantial,CESSNA,152,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-05,Non-Fatal,Substantial,BEECH,35 33,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-05,Non-Fatal,Substantial,OTHER,EXPLORER,Personal,0.0,0.0,1.0,1.0,0,1.0
2014-07-06,Fatal,Destroyed,PIPER,PA 28R-180,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-07-06,Fatal,Substantial,CESSNA,150J,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-06,Fatal,Substantial,OTHER,RAVEN,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-06,Non-Fatal,Substantial,OTHER,K 7,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-07,Non-Fatal,Minor,PIPER,PA46 500TP,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-07,Fatal,Substantial,AMERICAN CHAMPION AIRCRAFT,7GCBC,Personal,1.0,1.0,0.0,0.0,1,7.0
2014-07-08,Non-Fatal,Substantial,OTHER,DRAGONFLY B MODEL,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-08,Non-Fatal,Substantial,CESSNA,172H,Personal,0.0,0.0,3.0,0.0,0,3.0
2014-07-08,Fatal,Substantial,CESSNA,182,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-08,Non-Fatal,Substantial,PIPER,PA 17,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-08,Non-Fatal,Substantial,OTHER,KITFOX SERIES V,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-09,Non-Fatal,Substantial,AERONCA,7BCM,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-10,Non-Fatal,Substantial,PIPER,PA 28R-200,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-10,Non-Fatal,Substantial,BEECH,C24R,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-10,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-10,Fatal,Substantial,OTHER,532,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-10,Non-Fatal,Substantial,OTHER,P2004 BRAVO,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-10,Non-Fatal,Substantial,OTHER,RIDGE RUNNER III,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-11,Fatal,Substantial,MOONEY,M20M,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-07-11,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-11,Non-Fatal,Substantial,BELL,47K,Personal,0.0,2.0,0.0,2.0,0,4.0
2014-07-11,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,Personal,0.0,0.0,0.0,4.0,0,0.0
2014-07-11,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-12,Fatal,Substantial,OTHER,LFA,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-12,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-12,Fatal,Destroyed,PIPER,PA 28R-201T,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-07-13,Fatal,Destroyed,OTHER,STEEN SKYBOLT,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-13,Non-Fatal,Substantial,OTHER,STOL CH750,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-13,Fatal,Substantial,OTHER,JS1-C,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-13,Non-Fatal,Substantial,PIPER,PA 28-181,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-14,Non-Fatal,Substantial,OTHER,JS1-C,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-14,Non-Fatal,Substantial,OTHER,M20TN,Business,0.0,0.0,0.0,1.0,0,0.0
2014-07-14,Non-Fatal,Substantial,CESSNA,180H,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-14,Non-Fatal,Substantial,OTHER,404,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-16,Non-Fatal,Substantial,OTHER,AURIGA,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-16,Fatal,Substantial,PIPER,PA-32R-301T,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-16,Non-Fatal,Substantial,CESSNA,120,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-16,Non-Fatal,Substantial,CESSNA,172N,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-16,Non-Fatal,Substantial,OTHER,ALPHA TRAINER,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-17,Non-Fatal,Substantial,OTHER,VIXEN,Personal,0.0,0.0,1.0,1.0,0,1.0
2014-07-17,Non-Fatal,Minor,BEECH,B100,Business,0.0,0.0,0.0,1.0,0,0.0
2014-07-17,Non-Fatal,Substantial,PIPER,PA 30,Personal,0.0,0.0,0.0,4.0,0,0.0
2014-07-17,Non-Fatal,Substantial,OTHER,MAGNI M 16,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-17,Non-Fatal,Substantial,BOEING,E75N1,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-18,Non-Fatal,Substantial,OTHER,DA 20 C1,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-18,Non-Fatal,Substantial,PIPER,PA 28-140,Personal,0.0,1.0,0.0,1.0,0,2.0
2014-07-18,Non-Fatal,Substantial,STINSON,108 1,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-19,Non-Fatal,Substantial,LUSCOMBE,8A,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-19,Fatal,Destroyed,MOONEY,M20F,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-07-19,Non-Fatal,Substantial,ERCOUPE,415 C,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-19,Non-Fatal,Substantial,PIPER,PA-18-150,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-19,Non-Fatal,Substantial,CESSNA,T206H,Personal,0.0,0.0,0.0,6.0,0,0.0
2014-07-19,Non-Fatal,Substantial,CESSNA,177B,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-20,Fatal,Substantial,OTHER,KITFOX IV SPEEDSTER,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-20,Fatal,Destroyed,CESSNA,182L,Personal,4.0,0.0,0.0,0.0,1,20.0
2014-07-20,Non-Fatal,Substantial,PIPER,PA 28-140,Personal,0.0,1.0,1.0,0.0,0,3.0
2014-07-20,Non-Fatal,Minor,OTHER,160A,Other Work Use,0.0,0.0,3.0,4.0,0,3.0
2014-07-20,Non-Fatal,Substantial,OTHER,SPARROW SPORT SPEC,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-20,Non-Fatal,Substantial,CESSNA,177B,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-21,Fatal,Destroyed,CESSNA,172K,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-21,Fatal,Substantial,CESSNA,150M,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-21,Non-Fatal,Substantial,OTHER,SEAREY,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-21,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-22,Non-Fatal,Substantial,PIPER,PA 46 350P,Personal,0.0,0.0,0.0,4.0,0,0.0
2014-07-22,Fatal,Destroyed,BEECH,A36,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-22,Non-Fatal,Substantial,CESSNA,172M,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-23,Fatal,Substantial,OTHER,GREAT LAKES 2TIA,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-23,Non-Fatal,Substantial,OTHER,ULTRASTAR,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-23,Non-Fatal,Substantial,OTHER,ZODIAC 601 HDS,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-24,Non-Fatal,Substantial,CIRRUS DESIGN CORP,SR22,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-25,Non-Fatal,Substantial,OTHER,VP1,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-07-26,Fatal,Destroyed,PIPER,PA-46-310P,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-26,Non-Fatal,Destroyed,OTHER,THUNDER MUSTANG,Personal,0.0,1.0,0.0,1.0,0,2.0
2014-07-26,Non-Fatal,Substantial,CESSNA,182Q,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-26,Non-Fatal,Substantial,OTHER,ST3KR,Personal,0.0,0.0,2.0,0.0,0,2.0
2014-07-26,Non-Fatal,Substantial,AVIAT AIRCRAFT INC,A 1,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-27,Fatal,Substantial,PIPER,PA28,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-27,Fatal,Destroyed,OTHER,LANCAIR IVP,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-07-27,Non-Fatal,Substantial,BEECH,35-C33A,Personal,0.0,0.0,1.0,1.0,0,1.0
2014-07-27,Non-Fatal,Substantial,CESSNA,182B,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-07-27,Non-Fatal,Substantial,ERCOUPE,415 C,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-07-27,Non-Fatal,Substantial,PIPER,PA 28RT-201T,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-28,Fatal,Substantial,OTHER,GC 1B,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-28,Fatal,Substantial,OTHER,LEGACY,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-07-28,Non-Fatal,Substantial,PIPER,PA-22,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-07-29,Non-Fatal,Substantial,CESSNA,150M,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-07-29,Non-Fatal,Substantial,CESSNA,182R,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-29,Non-Fatal,Substantial,OTHER,STITS PLAYMATE SA11A,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-30,Non-Fatal,Substantial,OTHER,RV 9A,Personal,0.0,0.0,2.0,0.0,0,2.0
2014-07-30,Non-Fatal,Substantial,BEECH,A36 - UNDESIGNAT,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-31,Fatal,Substantial,MOONEY,M20L - NO SERIES,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-07-31,Fatal,Substantial,OTHER,BREEZY,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-07-31,Non-Fatal,Destroyed,PIPER,PA-32-300,Personal,0.0,0.0,4.0,0.0,0,4.0
2014-07-31,Non-Fatal,Substantial,DEHAVILLAND,DHC 2,Business,0.0,0.0,0.0,2.0,0,0.0
2014-07-31,Non-Fatal,Substantial,PIPER,PA 18,Personal,0.0,1.0,0.0,1.0,0,2.0
2014-07-31,Non-Fatal,Substantial,AVIAT AIRCRAFT INC,A-1C-180,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-07-31,Non-Fatal,Substantial,PIPER,PA 32-300,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-01,Non-Fatal,Substantial,RANS,S-16,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-01,Fatal,Destroyed,OTHER,FEW P-51 MUSTANG,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-08-01,Non-Fatal,Substantial,OTHER,XE,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-01,Non-Fatal,Substantial,CESSNA,172,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-01,Non-Fatal,Substantial,DEHAVILLAND,BEAVER DHC 2,Business,0.0,0.0,0.0,7.0,0,0.0
2014-08-02,Non-Fatal,Substantial,PIPER,PA-46-350P,Business,0.0,2.0,0.0,2.0,0,4.0
2014-08-02,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44 II,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-08-02,Non-Fatal,Substantial,OTHER,AIRBORNE EDGE X,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-02,Non-Fatal,Substantial,OTHER,AVID AMPHIBIAN,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-08-03,Non-Fatal,Substantial,PIPER,PA20 - UNDESIGNAT,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-03,Fatal,Destroyed,OTHER,EMB 720C,Personal,5.0,0.0,0.0,0.0,1,25.0
2014-08-03,Non-Fatal,Substantial,GREAT LAKES,2T 1A 2,Personal,0.0,2.0,0.0,0.0,0,4.0
2014-08-04,Non-Fatal,Substantial,OTHER,RANS S 6S,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-05,Non-Fatal,Substantial,OTHER,CHALLENGER II,Personal,0.0,0.0,2.0,0.0,0,2.0
2014-08-05,Non-Fatal,Substantial,OTHER,PITTS S 2B,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-05,Fatal,Destroyed,OTHER,ZENITH,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-08-06,Non-Fatal,Substantial,RAYTHEON AIRCRAFT COMPANY,B36TC,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-06,Non-Fatal,Substantial,OTHER,H 301 B LIBELLE,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-06,Non-Fatal,Substantial,PIPER,PA 34-220T,Personal,0.0,2.0,0.0,2.0,0,4.0
2014-08-06,Fatal,Destroyed,SOCATA,TBM 700,Business,2.0,0.0,3.0,0.0,1,13.0
2014-08-06,Non-Fatal,Substantial,OTHER,PHANTOM X 1,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-08,Non-Fatal,Substantial,AERONCA,7AC,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-08,Non-Fatal,Substantial,OTHER,J250 SP,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-08,Non-Fatal,Substantial,PIPER,PA 18,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-09,Fatal,Destroyed,CESSNA,150,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-08-09,Non-Fatal,Substantial,OTHER,SERIES 5,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-09,Fatal,Destroyed,OTHER,RV-7A,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-08-09,Non-Fatal,Substantial,AVIAT,PITTS S2B,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-10,Non-Fatal,Substantial,CESSNA,180A,Personal,0.0,0.0,0.0,4.0,0,0.0
2014-08-10,Non-Fatal,Destroyed,PIPER,PA 32R-300,Personal,0.0,0.0,3.0,0.0,0,3.0
2014-08-10,Non-Fatal,Substantial,RYAN,NAVION,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-08-10,Non-Fatal,Substantial,OTHER,RV 3M,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-10,Fatal,Substantial,PIPER,PA-24-250,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-08-10,Non-Fatal,Substantial,OTHER,EAGLE 540,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-10,Non-Fatal,Substantial,OTHER,VANS RV6A,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-10,Non-Fatal,Substantial,AERONCA,S11AC,Personal,0.0,0.0,1.0,0.0,0,1.0
2014-08-10,Non-Fatal,Substantial,BEECH,95 B55 (T42A),Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-10,Non-Fatal,Substantial,PIPER,PA 28-161,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-08-11,Non-Fatal,Substantial,HUGHES,269C,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-11,Fatal,Substantial,OTHER,REVO,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-08-11,Non-Fatal,Substantial,PIPER,PA 34-200T,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-12,Non-Fatal,Substantial,OTHER,500N,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-08-13,Non-Fatal,Substantial,MOONEY,M20F,Personal,0.0,1.0,1.0,0.0,0,3.0
2014-08-13,Fatal,Destroyed,CESSNA,560XL,Other Work Use,7.0,0.0,0.0,0.0,1,35.0
2014-08-13,Non-Fatal,Substantial,CESSNA,177,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-13,Non-Fatal,Substantial,PIPER,PA 28-236,Personal,0.0,1.0,0.0,1.0,0,2.0
2014-08-14,Non-Fatal,Substantial,CESSNA,182A,Personal,0.0,0.0,0.0,3.0,0,0.0
2014-08-14,Non-Fatal,Substantial,CESSNA,T206H,Business,0.0,3.0,0.0,0.0,0,6.0
2014-08-14,Non-Fatal,Substantial,CESSNA,172F,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-15,Fatal,Destroyed,CESSNA,414,Personal,2.0,0.0,0.0,0.0,1,10.0
2014-08-16,Non-Fatal,Substantial,OTHER,MXII,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-16,Fatal,Substantial,PIPER,PA 32-300,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-08-16,Non-Fatal,Substantial,CESSNA,170B,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-16,Non-Fatal,Substantial,NORTH AMERICAN,SNJ-6,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-16,Non-Fatal,Substantial,PIPER,PA 18-150,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-16,Non-Fatal,Substantial,OTHER,MINICOUPE,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-16,Non-Fatal,Substantial,BOEING,A75N1 (PT-17),Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-17,Fatal,Substantial,OTHER,STARDUSTER II SA300,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-08-17,Fatal,Destroyed,OTHER,LC 40 550FG,Personal,3.0,0.0,0.0,0.0,1,15.0
2014-08-17,Fatal,Substantial,CESSNA,172N,Personal,1.0,0.0,1.0,0.0,1,6.0
2014-08-17,Non-Fatal,Substantial,CESSNA,R182,Personal,0.0,0.0,0.0,2.0,0,0.0
2014-08-17,Non-Fatal,Substantial,ROBINSON HELICOPTER,R44,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-18,Fatal,Destroyed,CESSNA,340A,Business,4.0,0.0,0.0,0.0,1,20.0
2014-08-18,Non-Fatal,Substantial,OTHER,ZENITH STOL CH701,Personal,0.0,0.0,0.0,1.0,0,0.0
2014-08-19,Fatal,Substantial,BEECH,V35B,Personal,1.0,0.0,0.0,0.0,1,5.0
2014-08-19,Non-Fatal,Substantial,SCHWEIZER,SGS 1 34,Personal,0.0,1.0,0.0,0.0,0,2.0
2014-08-19,Non-Fatal,Substantial,OTHER,STOL CH 750,Personal,0.0,0.0,1.0,0.0,0,1.0
